Ciqual AGB,Nom Français,Groupe d'aliment,Sous-groupe d'aliment,Ingredients,Code et Nom,Groupe,Sous-groupe,Score unique EF3.1 (mPt/kg),Changement climatique (kg CO2 eq/kg),Appauvrissement de la couche d'ozone (kg CFC11 eq/kg),Rayonnements ionisants (kBq U-235 eq/kg),Formation photochimique d’ozone (kg NMVOC eq/kg),Particules (disease inc./kg),Effets toxicologiques sur la santé humaine : substances non-cancérogènes* (CTUh/kg),Effets toxicologiques sur la santé humaine : substances cancérogènes* (CTUh/kg),Acidification terrestre et eaux douces (mol H+ eq/kg),Eutrophisation eaux douces (kg P eq/kg),Eutrophisation marine (kg N eq/kg),Eutrophisation terrestre (mol N eq/kg),Écotoxicité pour écosystèmes aquatiques d’eau douce (CTUe/kg),Utilisation du sol (Pt/kg),Épuisement des ressources en eau (m³ depriv./kg),Épuisement des ressources énergétiques (MJ/kg),Épuisement des ressources en minéraux (kg Sb eq/kg),Changement climatique - émissions biogéniques (kg CO2 eq/kg),Changement climatique - émissions fossiles (kg CO2 eq/kg),Changement climatique - émissions liées au changement d’affectation des sols (kg CO2 eq/kg)
39247,"Crème dessert au caramel, rayon frais",lait et produits laitiers,produits laitiers frais et assimilés,Sucre blanc,"Crème dessert au caramel, rayon frais (39247)",lait et produits laitiers,produits laitiers frais et assimilés,0.011038992,0.059144743,8.5456198e-10,0.0025564445,0.00027974614,1.1903403e-08,-1.3801236e-09,1.7724378e-11,0.0016118701,1.5567486e-05,0.00051308168,0.0068845268,0.9760491,3.0263471,0.17723492,0.61938117,3.3030703e-07,0.0001933859,0.058878814,7.2543181e-05
39247,"Crème dessert au caramel, rayon frais",lait et produits laitiers,produits laitiers frais et assimilés,Autres étapes,"Crème dessert au caramel, rayon frais (39247)",lait et produits laitiers,produits laitiers frais et assimilés,0.093365982,0.87308596,4.4400489e-08,0.61904791,0.002698461,4.45038988e-08,1.03846368e-08,3.76108384e-10,0.0033849084,0.0001526008299999,0.00173514531,0.0102988704,4.36377726,11.7235754,0.242308985,22.9668503,4.03174747e-06,0.02644729468,0.84418469,0.002453972024
39247,"Crème dessert au caramel, rayon frais",lait et produits laitiers,produits laitiers frais et assimilés,Total,"Crème dessert au caramel, rayon frais (39247)",lait et produits laitiers,produits laitiers frais et assimilés,0.20294176,1.944729213,5.279015018e-08,0.7250802025,0.00467327233,1.470383928e-07,2.17210918e-08,8.78226882e-10,0.0182244303,0.0002329993759999,0.00584812521,0.0747913611999999,18.25730376,66.5154225,0.526404824,27.68372927,6.192965849999999e-06,0.6487910605799999,1.19347206,0.102466095205
39506,"Crème dessert au chocolat, appertisée",lait et produits laitiers,produits laitiers frais et assimilés,Poudre de cacao,"Crème dessert au chocolat, appertisée (39506)",lait et produits laitiers,produits laitiers frais et assimilés,0.09263314,1.9801478,2.0379483e-09,0.006125346,0.0031327749,1.9922066e-08,2.3978303e-09,8.2326762e-10,0.002055509,0.00020686512,0.0046705708,0.0080652504,3.96319484,77.70013,0.018543203,3.9392107,5.1436477e-07,0.053396987,0.11143884,1.8153119
39506,"Crème dessert au chocolat, appertisée",lait et produits laitiers,produits laitiers frais et assimilés,Lait demi-écremé,"Crème dessert au chocolat, appertisée (39506)",lait et produits laitiers,produits laitiers frais et assimilés,0.077500866,0.81475947,5.4781282e-09,0.039184726,0.0013376627,7.3452663e-08,9.9126542e-09,3.8667602e-10,0.010747309,5.0286267e-05,0.0028604005,0.046892558,10.538334,42.232086,0.083883441,2.2256497,1.3702258e-06,0.511381,0.22123313,0.082145337
39506,"Crème dessert au chocolat, appertisée",lait et produits laitiers,produits laitiers frais et assimilés,Sucre blanc,"Crème dessert au chocolat, appertisée (39506)",lait et produits laitiers,produits laitiers frais et assimilés,0.013508094,0.072373709,1.0457027e-09,0.003128247,0.00034231725,1.4565849e-08,-1.6888172e-09,2.1688807e-11,0.0019723987,1.9049482e-05,0.00062784318,0.008424396,1.19436299,3.7032533,0.21687724,0.75791878,4.0418714e-07,0.00023664072,0.072048299,8.8768988e-05
39506,"Crème dessert au chocolat, appertisée",lait et produits laitiers,produits laitiers frais et assimilés,Autres étapes,"Crème dessert au chocolat, appertisée (39506)",lait et produits laitiers,produits laitiers frais et assimilés,0.081634817,0.7547581000000001,3.1982928e-08,0.54341804,0.0021700106,4.06688048e-08,9.2388821e-09,3.35808964e-10,0.002884821,0.00014102256,0.00155969991,0.0084643249,3.59515419,11.5065231,0.235588565,20.3657513,3.15586187e-06,0.02637872468,0.72596178,0.002417602024
39506,"Crème dessert au chocolat, appertisée",lait et produits laitiers,produits laitiers frais et assimilés,Total,"Crème dessert au chocolat, appertisée (39506)",lait et produits laitiers,produits laitiers frais et assimilés,0.265276917,3.622039079,4.05447072e-08,0.5918563590000001,0.00698276545,1.486093828e-07,1.98605494e-08,1.567441411e-09,0.0176600377,0.000417223429,0.00971851439,0.0718465293,19.29104602,135.14199240000002,0.554892449,27.28853048,5.44463958e-06,0.5913933523999999,1.130682049,1.899963608012
39200,"Crème dessert au chocolat, rayon frais",lait et produits laitiers,produits laitiers frais et assimilés,Poudre de cacao,"Crème dessert au chocolat, rayon frais (39200)",lait et produits laitiers,produits laitiers frais et assimilés,0.09263314,1.9801478,2.0379483e-09,0.006125346,0.0031327749,1.9922066e-08,2.3978303e-09,8.2326762e-10,0.002055509,0.00020686512,0.0046705708,0.0080652504,3.96319484,77.70013,0.018543203,3.9392107,5.1436477e-07,0.053396987,0.11143884,1.8153119
39200,"Crème dessert au chocolat, rayon frais",lait et produits laitiers,produits laitiers frais et assimilés,Lait demi-écremé,"Crème dessert au chocolat, rayon frais (39200)",lait et produits laitiers,produits laitiers frais et assimilés,0.077500866,0.81475947,5.4781282e-09,0.039184726,0.0013376627,7.3452663e-08,9.9126542e-09,3.8667602e-10,0.010747309,5.0286267e-05,0.0028604005,0.046892558,10.538334,42.232086,0.083883441,2.2256497,1.3702258e-06,0.511381,0.22123313,0.082145337
39200,"Crème dessert au chocolat, rayon frais",lait et produits laitiers,produits laitiers frais et assimilés,Sucre blanc,"Crème dessert au chocolat, rayon frais (39200)",lait et produits laitiers,produits laitiers frais et assimilés,0.013508094,0.072373709,1.0457027e-09,0.003128247,0.00034231725,1.4565849e-08,-1.6888172e-09,2.1688807e-11,0.0019723987,1.9049482e-05,0.00062784318,0.008424396,1.19436299,3.7032533,0.21687724,0.75791878,4.0418714e-07,0.00023664072,0.072048299,8.8768988e-05
39200,"Crème dessert au chocolat, rayon frais",lait et produits laitiers,produits laitiers frais et assimilés,Autres étapes,"Crème dessert au chocolat, rayon frais (39200)",lait et produits laitiers,produits laitiers frais et assimilés,0.093365982,0.87308596,4.4400489e-08,0.61904791,0.002698461,4.45038988e-08,1.03846368e-08,3.76108384e-10,0.0033849084,0.0001526008299999,0.00173514531,0.0102988704,4.36377726,11.7235754,0.242308985,22.9668503,4.03174747e-06,0.02644729468,0.84418469,0.002453972024
39200,"Crème dessert au chocolat, rayon frais",lait et produits laitiers,produits laitiers frais et assimilés,Total,"Crème dessert au chocolat, rayon frais (39200)",lait et produits laitiers,produits laitiers frais et assimilés,0.277008082,3.740366939,5.29622682e-08,0.6674862290000001,0.00751121585,1.524444768e-07,2.10063041e-08,1.607740831e-09,0.0181601251,0.0004288016989999,0.00989395979,0.0736810748,20.05966909,135.3590447,0.561612869,29.88962948,6.320525179999999e-06,0.5914619223999998,1.248904959,1.899999978012
19673,"Crème dessert, allégée en MG, rayon frais",lait et produits laitiers,produits laitiers frais et assimilés,Fromage frais crémeux,"Crème dessert, allégée en MG, rayon frais (19673)",lait et produits laitiers,produits laitiers frais et assimilés,0.026805215,0.25839111,2.4647721e-09,0.067208099,0.00045698039,2.2646368e-08,3.5418391e-09,1.2650292e-10,0.0032803909,1.8288187e-05,0.00095243072,0.014206168,3.1636347,12.677241,0.029221903,2.0375293,5.6268745e-07,0.14883744,0.085644386,0.023909281
19673,"Crème dessert, allégée en MG, rayon frais",lait et produits laitiers,produits laitiers frais et assimilés,Lait demi-écremé,"Crème dessert, allégée en MG, rayon frais (19673)",lait et produits laitiers,produits laitiers frais et assimilés,0.071731571,0.7541074,5.0703271e-09,0.036267749,0.0012380848,6.7984723e-08,9.1747395e-09,3.578912e-10,0.0099472609,4.6542873e-05,0.0026474675,0.043401796,9.7538427,39.088259,0.077639016,2.0599685,1.2682239e-06,0.47331294,0.20476417,0.076030299
19673,"Crème dessert, allégée en MG, rayon frais",lait et produits laitiers,produits laitiers frais et assimilés,Sucre blanc,"Crème dessert, allégée en MG, rayon frais (19673)",lait et produits laitiers,produits laitiers frais et assimilés,0.011038992,0.059144743,8.5456198e-10,0.0025564445,0.00027974614,1.1903403e-08,-1.3801236e-09,1.7724378e-11,0.0016118701,1.5567486e-05,0.00051308168,0.0068845268,0.9760491,3.0263471,0.17723492,0.61938117,3.3030703e-07,0.0001933859,0.058878814,7.2543181e-05
19673,"Crème dessert, allégée en MG, rayon frais",lait et produits laitiers,produits laitiers frais et assimilés,Autres étapes,"Crème dessert, allégée en MG, rayon frais (19673)",lait et produits laitiers,produits laitiers frais et assimilés,0.093365982,0.87308596,4.4400489e-08,0.61904791,0.002698461,4.45038988e-08,1.03846368e-08,3.76108384e-10,0.0033849084,0.0001526008299999,0.00173514531,0.0102988704,4.36377726,11.7235754,0.242308985,22.9668503,4.03174747e-06,0.02644729468,0.84418469,0.002453972024
19673,"Crème dessert, allégée en MG, rayon frais",lait et produits laitiers,produits laitiers frais et assimilés,Total,"Crème dessert, allégée en MG, rayon frais (19673)",lait et produits laitiers,produits laitiers frais et assimilés,0.20294176,1.944729213,5.279015018e-08,0.7250802025,0.00467327233,1.470383928e-07,2.17210918e-08,8.78226882e-10,0.0182244303,0.0002329993759999,0.00584812521,0.0747913611999999,18.25730376,66.5154225,0.526404824,27.68372927,6.192965849999999e-06,0.6487910605799999,1.19347206,0.102466095205
39710,Crème pâtissière,lait et produits laitiers,produits laitiers frais et assimilés,Lait demi-écremé,Crème pâtissière (39710),lait et produits laitiers,produits laitiers frais et assimilés,0.073943134,0.77735736,5.2266509e-09,0.037385923,0.0012762563,7.0080766e-08,9.4576068e-09,3.6892538e-10,0.010253946,4.797784e-05,0.0027290918,0.044739922,10.0545643,40.293393,0.080032712,2.1234796,1.3073246e-06,0.48790569,0.21107727,0.078374397
39710,Crème pâtissière,lait et produits laitiers,produits laitiers frais et assimilés,Farine de blé,Crème pâtissière (39710),lait et produits laitiers,produits laitiers frais et assimilés,0.0064137314999999,0.048533664,7.042636e-10,0.0044775257,0.00016342949,4.6408255e-09,2.8968621e-10,7.1960871e-11,0.00069083644,1.0522401e-05,0.00047566942,0.0029893483,0.94157358,6.3501536,0.013597771,0.34637395,1.7395531e-07,2.9657893e-05,0.041123217,0.0073807894
39710,Crème pâtissière,lait et produits laitiers,produits laitiers frais et assimilés,Sucre blanc,Crème pâtissière (39710),lait et produits laitiers,produits laitiers frais et assimilés,0.017383367,0.093136658,1.3456994e-09,0.004025695,0.00044052302,1.8744577e-08,-2.173314e-09,2.7911006e-11,0.0025382508,2.4514497e-05,0.00080796213,0.010841231,1.53700811,4.765662,0.27909612,0.9753545,5.2014246e-07,0.00030452945,0.092717893,0.0001142355
39710,Crème pâtissière,lait et produits laitiers,produits laitiers frais et assimilés,Autres étapes,Crème pâtissière (39710),lait et produits laitiers,produits laitiers frais et assimilés,0.078117594,0.5971101,1.37572633e-07,0.61694651,0.0020868116,3.54211238e-08,1.0704467e-08,4.54381824e-10,0.0027828523,0.00012718581,0.0014264076,0.0085317611,3.45686757,8.0041696,0.125730665,19.4363399,5.97290597e-06,0.01361511868,0.5810804599999999,0.002414523524
39710,Crème pâtissière,lait et produits laitiers,produits laitiers frais et assimilés,Total,Crème pâtissière (39710),lait et produits laitiers,produits laitiers frais et assimilés,0.1758578264999999,1.516137782,1.448492469e-07,0.6628356537,0.00396702041,1.288872923e-07,1.827844601e-08,9.231790809999999e-10,0.01626588554,0.000210200548,0.00543913095,0.0671022624,15.99001356,59.4133782,0.498457268,22.88154795,7.97432834e-06,0.501854996023,0.92599884,0.088283945424
20911,"Dessert au soja aromatisé, rayon frais",lait et produits laitiers,produits laitiers frais et assimilés,Amidon de maïs,"Dessert au soja aromatisé, rayon frais (20911)",lait et produits laitiers,produits laitiers frais et assimilés,0.0018541579,0.013317753,2.1262177e-10,0.00051352811,5.6495235e-05,1.0656279e-09,2.0595929e-10,8.6380228e-12,0.00012695639,4.7129624e-06,5.5245684e-05,0.00046427356,0.43039393,0.29145315,0.04083565,0.1328264,1.3319833e-07,1.4195166e-05,0.012290596,0.0010129619
20911,"Dessert au soja aromatisé, rayon frais",lait et produits laitiers,produits laitiers frais et assimilés,Boisson à base de soja,"Dessert au soja aromatisé, rayon frais (20911)",lait et produits laitiers,produits laitiers frais et assimilés,0.015148918,0.17280542,3.5352091e-09,0.01269367,0.00055678091,5.4621122e-09,1.4705858e-09,1.0211491e-10,0.00066953601,2.8186012e-05,0.00080944371,0.0020068867,3.907378,15.372152,0.022320265,1.6824711,2.9461681e-07,0.00035877426,0.13002034,0.042426305
20911,"Dessert au soja aromatisé, rayon frais",lait et produits laitiers,produits laitiers frais et assimilés,Fraise,"Dessert au soja aromatisé, rayon frais (20911)",lait et produits laitiers,produits laitiers frais et assimilés,0.025548477,0.065037508,5.6119438e-08,0.0080172212,0.0003349088,9.2615582e-09,3.5912623e-09,1.4297459e-10,0.0007871993,1.2848237e-05,0.00051538149,0.0030579213,18.03933276,10.782742,1.2968324,0.95405912,4.861587e-07,0.00066397116,0.064196957,0.00017657953
20911,"Dessert au soja aromatisé, rayon frais",lait et produits laitiers,produits laitiers frais et assimilés,Sucre blanc,"Dessert au soja aromatisé, rayon frais (20911)",lait et produits laitiers,produits laitiers frais et assimilés,0.008348445,0.044729325,6.4627857e-10,0.0019333592,0.00021156328,9.0021725e-09,-1.0437444e-09,1.3404394e-11,0.0012190071,1.1773204e-05,0.00038802767,0.0052065529,0.73815548,2.2887319,0.13403724,0.46841866,2.498009e-07,0.00014625173,0.044528211,5.4862145e-05
20911,"Dessert au soja aromatisé, rayon frais",lait et produits laitiers,produits laitiers frais et assimilés,Autres étapes,"Dessert au soja aromatisé, rayon frais (20911)",lait et produits laitiers,produits laitiers frais et assimilés,0.0975501539999999,0.94769989,4.7741948e-08,0.61933967,0.0028035064,4.62636727e-08,1.04659851e-08,3.86477924e-10,0.0035430372,0.00014915388,0.00172952047,0.0104971492,4.335965450000001,11.3950125,0.270010735,23.9633782,4.11167857e-06,0.02546514268,0.92001144,0.002223303424
20911,"Dessert au soja aromatisé, rayon frais",lait et produits laitiers,produits laitiers frais et assimilés,Total,"Dessert au soja aromatisé, rayon frais (20911)",lait et produits laitiers,produits laitiers frais et assimilés,0.1484501519,1.243589896,1.0825549544000001e-07,0.64249744851,0.003963254625,7.10551435e-08,1.469004809e-08,6.536098408e-10,0.006345736,0.0002066742954,0.003497619024,0.0212327836599999,27.45122562,40.13009155,1.7640362900000002,27.20115348,5.27545331e-06,0.026648334996,1.171047544,0.0458940119989999
19692,"Dessert au soja, aux fruits, rayon frais",lait et produits laitiers,produits laitiers frais et assimilés,Amidon de maïs,"Dessert au soja, aux fruits, rayon frais (19692)",lait et produits laitiers,produits laitiers frais et assimilés,0.0018541579,0.013317753,2.1262177e-10,0.00051352811,5.6495235e-05,1.0656279e-09,2.0595929e-10,8.6380228e-12,0.00012695639,4.7129624e-06,5.5245684e-05,0.00046427356,0.43039393,0.29145315,0.04083565,0.1328264,1.3319833e-07,1.4195166e-05,0.012290596,0.0010129619
19692,"Dessert au soja, aux fruits, rayon frais",lait et produits laitiers,produits laitiers frais et assimilés,Boisson à base de soja,"Dessert au soja, aux fruits, rayon frais (19692)",lait et produits laitiers,produits laitiers frais et assimilés,0.015148918,0.17280542,3.5352091e-09,0.01269367,0.00055678091,5.4621122e-09,1.4705858e-09,1.0211491e-10,0.00066953601,2.8186012e-05,0.00080944371,0.0020068867,3.907378,15.372152,0.022320265,1.6824711,2.9461681e-07,0.00035877426,0.13002034,0.042426305
19692,"Dessert au soja, aux fruits, rayon frais",lait et produits laitiers,produits laitiers frais et assimilés,Fraise,"Dessert au soja, aux fruits, rayon frais (19692)",lait et produits laitiers,produits laitiers frais et assimilés,0.025548477,0.065037508,5.6119438e-08,0.0080172212,0.0003349088,9.2615582e-09,3.5912623e-09,1.4297459e-10,0.0007871993,1.2848237e-05,0.00051538149,0.0030579213,18.03933276,10.782742,1.2968324,0.95405912,4.861587e-07,0.00066397116,0.064196957,0.00017657953
19692,"Dessert au soja, aux fruits, rayon frais",lait et produits laitiers,produits laitiers frais et assimilés,Sucre blanc,"Dessert au soja, aux fruits, rayon frais (19692)",lait et produits laitiers,produits laitiers frais et assimilés,0.008348445,0.044729325,6.4627857e-10,0.0019333592,0.00021156328,9.0021725e-09,-1.0437444e-09,1.3404394e-11,0.0012190071,1.1773204e-05,0.00038802767,0.0052065529,0.73815548,2.2887319,0.13403724,0.46841866,2.498009e-07,0.00014625173,0.044528211,5.4862145e-05
19692,"Dessert au soja, aux fruits, rayon frais",lait et produits laitiers,produits laitiers frais et assimilés,Autres étapes,"Dessert au soja, aux fruits, rayon frais (19692)",lait et produits laitiers,produits laitiers frais et assimilés,0.0975501539999999,0.94769989,4.7741948e-08,0.61933967,0.0028035064,4.62636727e-08,1.04659851e-08,3.86477924e-10,0.0035430372,0.00014915388,0.00172952047,0.0104971492,4.335965450000001,11.3950125,0.270010735,23.9633782,4.11167857e-06,0.02546514268,0.92001144,0.002223303424
19692,"Dessert au soja, aux fruits, rayon frais",lait et produits laitiers,produits laitiers frais et assimilés,Total,"Dessert au soja, aux fruits, rayon frais (19692)",lait et produits laitiers,produits laitiers frais et assimilés,0.1484501519,1.243589896,1.0825549544000001e-07,0.64249744851,0.003963254625,7.10551435e-08,1.469004809e-08,6.536098408e-10,0.006345736,0.0002066742954,0.003497619024,0.0212327836599999,27.45122562,40.13009155,1.7640362900000002,27.20115348,5.27545331e-06,0.026648334996,1.171047544,0.0458940119989999
19693,"Dessert au soja, nature, rayon frais",lait et produits laitiers,produits laitiers frais et assimilés,Amidon de maïs,"Dessert au soja, nature, rayon frais (19693)",lait et produits laitiers,produits laitiers frais et assimilés,0.0020744539,0.01490006,2.3788376e-10,0.00057454135,6.320754e-05,1.1922372e-09,2.304297e-10,9.6643226e-12,0.00014204032,5.2729183e-06,6.1809527e-05,0.00051943477,0.48152985,0.32608124,0.045687411,0.14860776,1.4902387e-07,1.5881721e-05,0.013750865,0.0011333138
19693,"Dessert au soja, nature, rayon frais",lait et produits laitiers,produits laitiers frais et assimilés,Boisson à base de soja,"Dessert au soja, nature, rayon frais (19693)",lait et produits laitiers,produits laitiers frais et assimilés,0.017033112,0.19429863,3.9749118e-09,0.014272484,0.00062603227,6.1414794e-09,1.6534945e-09,1.1481577e-10,0.00075281163,3.1691734e-05,0.00091012078,0.0022564994,4.3933703,17.284111,0.025096417,1.8917336,3.312607e-07,0.00040339793,0.14619202,0.047703208
